epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
94,3780.78,0.67238,0.46827,0.96201,0.93254,0.90608,0.95835,0.78405,0.61517,0.37347,0.90806,0.003862,0.003862,0.003862
95,3820.61,0.67608,0.47416,0.96415,0.95605,0.89609,0.95638,0.79276,0.59002,0.36223,0.89933,0.003796,0.003796,0.003796
96,3860.56,0.65972,0.46257,0.9565,0.93873,0.90275,0.96069,0.80531,0.57559,0.35702,0.8903,0.00373,0.00373,0.00373
97,3900.56,0.66092,0.46763,0.95348,0.93922,0.89751,0.95256,0.79299,0.591,0.36662,0.89201,0.003664,0.003664,0.003664
98,3940.73,0.66522,0.46335,0.95462,0.94964,0.88514,0.95264,0.78987,0.59036,0.35876,0.89104,0.003598,0.003598,0.003598
99,3981.09,0.66413,0.46958,0.95861,0.94237,0.91231,0.96076,0.79531,0.60988,0.35879,0.89585,0.003532,0.003532,0.003532
100,4021.07,0.66188,0.46539,0.95792,0.94512,0.90441,0.96274,0.80556,0.58113,0.3546,0.89122,0.003466,0.003466,0.003466
101,4060.98,0.65226,0.45191,0.95411,0.94848,0.90378,0.95767,0.79102,0.59259,0.35907,0.8942,0.0034,0.0034,0.0034
102,4101.3,0.65836,0.45892,0.95118,0.96071,0.90662,0.95685,0.7949,0.59348,0.35561,0.8965,0.003334,0.003334,0.003334
103,4141.45,0.6492,0.45388,0.95043,0.9527,0.89788,0.95629,0.79892,0.57892,0.3597,0.8913,0.003268,0.003268,0.003268
104,4181.33,0.64984,0.45049,0.95466,0.96122,0.89647,0.96114,0.80118,0.57629,0.34947,0.88823,0.003202,0.003202,0.003202
105,4221.51,0.64697,0.4452,0.95236,0.95776,0.90125,0.96009,0.80358,0.57521,0.35001,0.88818,0.003136,0.003136,0.003136
106,4261.43,0.63834,0.45173,0.95124,0.95993,0.90264,0.96209,0.80121,0.57427,0.35212,0.88933,0.00307,0.00307,0.00307
107,4301.74,0.64207,0.45053,0.94997,0.9494,0.89444,0.95721,0.79929,0.5852,0.36181,0.88744,0.003004,0.003004,0.003004
108,4341.37,0.63629,0.44131,0.94561,0.9634,0.89116,0.96126,0.80997,0.57235,0.34869,0.88179,0.002938,0.002938,0.002938
109,4381.63,0.62621,0.43663,0.94526,0.95685,0.89904,0.95891,0.80332,0.57398,0.34945,0.88116,0.002872,0.002872,0.002872
110,4421.69,0.62917,0.43495,0.94343,0.94873,0.90424,0.95729,0.80504,0.58063,0.34938,0.88551,0.002806,0.002806,0.002806
111,4461.69,0.628,0.43463,0.94275,0.9611,0.89517,0.96264,0.80984,0.57455,0.34612,0.88439,0.00274,0.00274,0.00274
112,4501.64,0.62535,0.43666,0.94488,0.97789,0.89297,0.96153,0.80853,0.57223,0.34065,0.88654,0.002674,0.002674,0.002674
113,4540.88,0.62752,0.4306,0.94516,0.9747,0.88232,0.96102,0.80828,0.5718,0.34018,0.88442,0.002608,0.002608,0.002608
114,4581.47,0.6158,0.42285,0.93859,0.96053,0.90294,0.96004,0.8082,0.57891,0.34209,0.88681,0.002542,0.002542,0.002542
115,4621.62,0.62646,0.43169,0.94364,0.97803,0.88921,0.96128,0.81185,0.56825,0.33627,0.88136,0.002476,0.002476,0.002476
116,4661.75,0.61338,0.42005,0.93943,0.97428,0.89037,0.95983,0.80892,0.56731,0.33847,0.88373,0.00241,0.00241,0.00241
117,4701.96,0.61002,0.41513,0.93249,0.96322,0.89749,0.95439,0.80366,0.57419,0.34466,0.88162,0.002344,0.002344,0.002344
118,4742.09,0.61129,0.42269,0.9342,0.96575,0.89537,0.95514,0.81235,0.55914,0.3381,0.87982,0.002278,0.002278,0.002278
119,4782.43,0.60635,0.40901,0.93389,0.96961,0.89092,0.95391,0.80608,0.56247,0.33553,0.8836,0.002212,0.002212,0.002212
120,4822.84,0.60459,0.4085,0.93619,0.96343,0.89388,0.95864,0.81512,0.56167,0.33486,0.88188,0.002146,0.002146,0.002146
121,4862.99,0.6104,0.41816,0.939,0.94245,0.91238,0.96198,0.81606,0.55599,0.33571,0.883,0.00208,0.00208,0.00208
122,4902.73,0.59347,0.40551,0.93166,0.95383,0.90178,0.95594,0.80888,0.56063,0.34017,0.8828,0.002014,0.002014,0.002014
123,4942.9,0.59558,0.40586,0.92804,0.97344,0.89994,0.95315,0.80932,0.55518,0.33864,0.87969,0.001948,0.001948,0.001948
124,4982.73,0.58892,0.40993,0.92678,0.95075,0.90669,0.95328,0.8136,0.5483,0.3358,0.87929,0.001882,0.001882,0.001882
125,5022.4,0.58685,0.40374,0.92948,0.96198,0.90163,0.95536,0.81714,0.55169,0.33397,0.88014,0.001816,0.001816,0.001816
126,5061.89,0.58771,0.39907,0.92298,0.96239,0.90528,0.95529,0.81142,0.5546,0.3312,0.87941,0.00175,0.00175,0.00175
127,5101.67,0.59711,0.40157,0.92749,0.97322,0.8969,0.9542,0.81336,0.54978,0.33027,0.87759,0.001684,0.001684,0.001684
128,5141.18,0.57689,0.39363,0.92395,0.9655,0.89588,0.95803,0.81578,0.54818,0.32704,0.87725,0.001618,0.001618,0.001618
129,5181.34,0.57939,0.3998,0.92706,0.96448,0.90104,0.95536,0.81585,0.54887,0.32692,0.87623,0.001552,0.001552,0.001552
130,5220.94,0.57377,0.38669,0.92313,0.97375,0.89479,0.95735,0.81758,0.54412,0.32591,0.87539,0.001486,0.001486,0.001486
131,5260.57,0.57584,0.3924,0.92709,0.96865,0.89582,0.95736,0.81562,0.54654,0.33293,0.87731,0.00142,0.00142,0.00142
132,5300.26,0.57606,0.3879,0.92458,0.97441,0.89144,0.95906,0.81696,0.54686,0.3291,0.87699,0.001354,0.001354,0.001354
133,5340.26,0.57105,0.39497,0.92392,0.96298,0.89591,0.95765,0.8159,0.5452,0.32481,0.87525,0.001288,0.001288,0.001288
134,5379.83,0.5648,0.37893,0.92099,0.96809,0.89921,0.95713,0.81667,0.54784,0.32537,0.87655,0.001222,0.001222,0.001222
135,5419.4,0.56817,0.38036,0.92026,0.96862,0.89745,0.95866,0.81568,0.54426,0.3233,0.87705,0.001156,0.001156,0.001156
136,5459.06,0.56811,0.38369,0.92288,0.97358,0.89232,0.96097,0.82119,0.54682,0.32541,0.87666,0.00109,0.00109,0.00109
137,5498.77,0.55729,0.38313,0.918,0.97305,0.89147,0.95989,0.82124,0.54561,0.32709,0.87573,0.001024,0.001024,0.001024
138,5538.33,0.56221,0.38293,0.91988,0.96303,0.89981,0.95985,0.82332,0.54111,0.32542,0.87481,0.000958,0.000958,0.000958
139,5577.66,0.55977,0.37216,0.91865,0.97424,0.89121,0.96022,0.82241,0.54052,0.32336,0.87501,0.000892,0.000892,0.000892
140,5616.92,0.56276,0.38147,0.91913,0.96534,0.89068,0.95965,0.82258,0.53708,0.32498,0.87278,0.000826,0.000826,0.000826
141,5664.98,0.4548,0.26792,0.85135,0.9617,0.8958,0.95735,0.82001,0.53904,0.3291,0.87358,0.00076,0.00076,0.00076
142,5703.23,0.45671,0.26723,0.85812,0.96246,0.89693,0.95573,0.8176,0.53993,0.32811,0.875,0.000694,0.000694,0.000694
143,5741.99,0.44378,0.25975,0.85128,0.96684,0.89482,0.95847,0.8166,0.54232,0.32516,0.87691,0.000628,0.000628,0.000628
144,5780.35,0.44293,0.26167,0.85219,0.96662,0.89804,0.95899,0.81867,0.54044,0.32363,0.87583,0.000562,0.000562,0.000562
145,5818.78,0.44034,0.2591,0.85025,0.97349,0.89418,0.95881,0.82039,0.53644,0.32193,0.87342,0.000496,0.000496,0.000496
146,5857.42,0.44117,0.25626,0.84662,0.95882,0.90076,0.95913,0.81854,0.53575,0.32034,0.87265,0.00043,0.00043,0.00043
147,5896,0.43646,0.25759,0.85056,0.96483,0.89572,0.95778,0.81744,0.5356,0.3195,0.87237,0.000364,0.000364,0.000364
148,5934.65,0.42353,0.24836,0.8472,0.96926,0.89416,0.95699,0.81842,0.53449,0.31849,0.87162,0.000298,0.000298,0.000298
149,5973.35,0.42177,0.25383,0.84588,0.96962,0.89396,0.95718,0.82085,0.53249,0.31802,0.87163,0.000232,0.000232,0.000232
150,6011.99,0.41983,0.24594,0.84706,0.97073,0.89248,0.95773,0.8199,0.5325,0.31959,0.87159,0.000166,0.000166,0.000166
