layer,before_diff,after_diff,before_pct,after_pct,improvement,pct_improvement
Layer_1_Conv,0.07125330180881151,0.002065172747350408,4.9438182876554,0.5006464150352486,97.10164624666555,4.443171872620152
Layer_7_Conv,0.00657848620203391,0.005198779336026235,33.864461794193744,-5.334106313751754,20.973014514815013,39.1985681079455
Layer_0_Conv,0.01965869771417439,0.002881544308019568,1.2843474644179915,-0.8333240445117372,85.342140410746,2.1176715089297287
Layer_19_Conv,0.0013808515771183902,4.494982877190079e-06,-3.598825852815709,-0.01847839407560775,99.67447747812474,-3.580347458740101
Layer_21_C2f,0.003935930462967127,0.00034741407609585606,-4.761963158491427,0.4981703751582896,91.17326692215096,-5.260133533649716
