epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,867.278,0.82873,0.56104,1.03534,0.91715,0.7781,0.86734,0.63402,0.82595,0.48123,1.00982,0.000848969,0.000848969,0.000848969
43,887.821,0.82336,0.55853,1.02838,0.91977,0.77485,0.86843,0.63135,0.83032,0.48053,1.01103,0.000834822,0.000834822,0.000834822
44,908.318,0.82614,0.54867,1.03607,0.91665,0.77486,0.86862,0.6271,0.86813,0.51703,1.03323,0.000820675,0.000820675,0.000820675
45,928.76,0.82261,0.5588,1.03203,0.91786,0.78234,0.87559,0.62282,0.8713,0.48914,1.02878,0.000806528,0.000806528,0.000806528
46,949.02,0.81547,0.54899,1.03075,0.93037,0.78004,0.88301,0.65605,0.76942,0.45921,0.98231,0.00079238,0.00079238,0.00079238
47,969.423,0.80606,0.54429,1.02755,0.92829,0.78569,0.8708,0.63988,0.80416,0.47348,0.99757,0.000778233,0.000778233,0.000778233
48,990.085,0.81,0.53043,1.02449,0.90933,0.80011,0.87319,0.64647,0.78182,0.45751,1.00732,0.000764086,0.000764086,0.000764086
49,1010.72,0.79484,0.52433,1.01369,0.90759,0.79451,0.87517,0.63479,0.81298,0.47083,1.01295,0.000749939,0.000749939,0.000749939
50,1031.22,0.80265,0.53813,1.02574,0.90856,0.79956,0.87712,0.64725,0.80581,0.46552,1.00248,0.000735792,0.000735792,0.000735792
51,1051.76,0.77685,0.5147,1.00276,0.90428,0.79481,0.87745,0.65711,0.79222,0.46902,0.99666,0.000721645,0.000721645,0.000721645
52,1072.32,0.79321,0.53234,1.02136,0.90237,0.80975,0.87777,0.65572,0.76862,0.4623,0.98714,0.000707498,0.000707498,0.000707498
53,1092.63,0.79266,0.51883,1.01199,0.91078,0.79646,0.88605,0.65221,0.79091,0.46663,0.98477,0.000693351,0.000693351,0.000693351
54,1113.34,0.78304,0.51794,1.00979,0.93908,0.77764,0.87328,0.65656,0.77583,0.44842,0.9881,0.000679204,0.000679204,0.000679204
55,1133.96,0.7639,0.50527,0.99771,0.90611,0.79405,0.88126,0.65089,0.80894,0.46924,1.00643,0.000665057,0.000665057,0.000665057
56,1154.56,0.77213,0.51173,1.0061,0.94656,0.78208,0.87115,0.62964,0.83186,0.46751,1.02456,0.000650909,0.000650909,0.000650909
57,1174.89,0.76258,0.50629,1.00556,0.9355,0.78107,0.87736,0.66188,0.77063,0.45409,0.99879,0.000636762,0.000636762,0.000636762
58,1195.3,0.77803,0.50669,1.01607,0.92972,0.77253,0.87368,0.64514,0.81216,0.45294,1.00826,0.000622615,0.000622615,0.000622615
59,1215.94,0.76871,0.50687,1.00451,0.91478,0.78845,0.87462,0.64847,0.80028,0.46513,1.01217,0.000608468,0.000608468,0.000608468
60,1236.29,0.76065,0.4941,1.00343,0.91034,0.78542,0.87752,0.66253,0.76943,0.46033,0.99581,0.000594321,0.000594321,0.000594321
61,1256.88,0.75805,0.49324,1.00418,0.91755,0.7869,0.8757,0.6585,0.7991,0.46201,1.00206,0.000580174,0.000580174,0.000580174
62,1277.49,0.76066,0.49242,0.99875,0.92806,0.79293,0.87956,0.6533,0.78178,0.45571,0.98924,0.000566027,0.000566027,0.000566027
