epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1014.65,0.78163,0.5835,0.99481,0.94146,0.89251,0.96198,0.70764,0.79338,0.46943,0.95246,0.00104231,0.00104231,0.00104231
43,1039.05,0.78222,0.58277,0.99942,0.94716,0.89307,0.95567,0.7367,0.69461,0.44912,0.92397,0.00103288,0.00103288,0.00103288
44,1064.2,0.78183,0.57739,0.99252,0.9581,0.87384,0.96095,0.77789,0.62549,0.42597,0.90042,0.00102345,0.00102345,0.00102345
45,1089.11,0.7576,0.56305,0.98565,0.94189,0.87902,0.95298,0.71809,0.75548,0.45952,0.94614,0.00101402,0.00101402,0.00101402
46,1114.25,0.76488,0.5691,0.99062,0.94011,0.8838,0.95285,0.75094,0.68025,0.43877,0.91792,0.00100459,0.00100459,0.00100459
47,1138.8,0.75423,0.57067,0.9833,0.91942,0.90658,0.9576,0.75777,0.67343,0.45131,0.91389,0.000995156,0.000995156,0.000995156
48,1163.61,0.75909,0.56281,0.98454,0.93914,0.89456,0.95998,0.76179,0.66079,0.43888,0.90781,0.000985724,0.000985724,0.000985724
49,1187.82,0.76672,0.56002,0.98999,0.94079,0.91301,0.96643,0.76448,0.67229,0.42585,0.9105,0.000976293,0.000976293,0.000976293
50,1213.02,0.74358,0.5498,0.97419,0.94247,0.90588,0.96536,0.77476,0.64874,0.43435,0.90298,0.000966861,0.000966861,0.000966861
51,1237.96,0.7465,0.55079,0.98039,0.95531,0.88688,0.96277,0.76869,0.65915,0.43266,0.90659,0.00095743,0.00095743,0.00095743
52,1262.84,0.74762,0.54118,0.97958,0.96401,0.8747,0.95712,0.77562,0.64083,0.42109,0.90098,0.000947999,0.000947999,0.000947999
53,1288.13,0.74068,0.54681,0.98013,0.96238,0.88491,0.96023,0.77843,0.63647,0.41527,0.89621,0.000938567,0.000938567,0.000938567
54,1313.08,0.75079,0.54959,0.98121,0.94702,0.88649,0.95978,0.75151,0.69116,0.44102,0.9167,0.000929136,0.000929136,0.000929136
55,1337.65,0.74037,0.55135,0.97985,0.9386,0.89692,0.96131,0.7784,0.6417,0.4276,0.89929,0.000919704,0.000919704,0.000919704
56,1362,0.7271,0.53376,0.97074,0.93363,0.89878,0.9625,0.7796,0.62369,0.41161,0.89409,0.000910273,0.000910273,0.000910273
57,1387.25,0.7297,0.53621,0.97315,0.93731,0.9028,0.95838,0.78025,0.61736,0.41248,0.89109,0.000900842,0.000900842,0.000900842
58,1412.35,0.72662,0.53949,0.97139,0.93803,0.89356,0.95957,0.74054,0.76584,0.44229,0.93528,0.00089141,0.00089141,0.00089141
59,1436.78,0.71945,0.52983,0.97042,0.95956,0.89889,0.96269,0.79494,0.6073,0.40491,0.88804,0.000881979,0.000881979,0.000881979
60,1461.5,0.71937,0.52443,0.97207,0.94067,0.89737,0.95853,0.75955,0.67975,0.42782,0.91694,0.000872547,0.000872547,0.000872547
61,1486.57,0.71741,0.52883,0.96886,0.95606,0.90666,0.96154,0.77703,0.64985,0.40526,0.90608,0.000863116,0.000863116,0.000863116
62,1511.56,0.7162,0.52068,0.96973,0.95486,0.89985,0.96188,0.77575,0.64433,0.40926,0.9012,0.000853685,0.000853685,0.000853685
63,1536.74,0.71549,0.52055,0.96324,0.93667,0.89814,0.95927,0.77997,0.6098,0.39857,0.89252,0.000844253,0.000844253,0.000844253
64,1561.75,0.69432,0.51336,0.9593,0.9448,0.90263,0.95796,0.78415,0.60977,0.39982,0.8945,0.000834822,0.000834822,0.000834822
65,1586.71,0.70535,0.51876,0.96413,0.93275,0.90003,0.95892,0.78152,0.63264,0.40254,0.8952,0.00082539,0.00082539,0.00082539
66,1611.87,0.716,0.51932,0.97305,0.96097,0.88553,0.95942,0.78668,0.60141,0.399,0.88737,0.000815959,0.000815959,0.000815959
67,1636.96,0.69007,0.50545,0.9614,0.95449,0.90049,0.96319,0.79022,0.61451,0.39211,0.89254,0.000806528,0.000806528,0.000806528
68,1661.8,0.70905,0.51815,0.96909,0.94864,0.90201,0.95622,0.78212,0.59956,0.39534,0.89123,0.000797096,0.000797096,0.000797096
69,1686.77,0.67953,0.49933,0.95611,0.96047,0.88307,0.9567,0.76627,0.64027,0.41417,0.89622,0.000787665,0.000787665,0.000787665
70,1712.58,0.68575,0.50349,0.95748,0.95671,0.89952,0.96214,0.7596,0.6578,0.40572,0.90349,0.000778233,0.000778233,0.000778233
71,1737.86,0.68921,0.49196,0.95771,0.95566,0.90569,0.95944,0.78094,0.62388,0.39406,0.89221,0.000768802,0.000768802,0.000768802
72,1762.84,0.68513,0.4986,0.95399,0.96207,0.89613,0.96337,0.80265,0.58779,0.38899,0.88481,0.000759371,0.000759371,0.000759371
73,1787.13,0.68652,0.4935,0.95876,0.93449,0.9014,0.96089,0.79885,0.58454,0.38762,0.88369,0.000749939,0.000749939,0.000749939
74,1811.91,0.67445,0.49201,0.95634,0.94341,0.89661,0.96086,0.77853,0.63151,0.40071,0.89634,0.000740508,0.000740508,0.000740508
75,1836.85,0.67819,0.49114,0.95716,0.94649,0.89877,0.96063,0.78491,0.60911,0.38531,0.88862,0.000731076,0.000731076,0.000731076
76,1861.54,0.67501,0.48493,0.95091,0.96803,0.8762,0.96471,0.80194,0.58247,0.37883,0.87593,0.000721645,0.000721645,0.000721645
77,1886.29,0.66445,0.48398,0.94776,0.95992,0.89156,0.96339,0.78684,0.64885,0.39278,0.89672,0.000712214,0.000712214,0.000712214
78,1911.27,0.67316,0.48712,0.95378,0.94329,0.91171,0.96275,0.79148,0.61457,0.38557,0.89323,0.000702782,0.000702782,0.000702782
79,1935.79,0.66095,0.4827,0.9498,0.94989,0.89418,0.96045,0.79505,0.58257,0.378,0.87758,0.000693351,0.000693351,0.000693351
80,1961.25,0.66399,0.4754,0.94773,0.94023,0.91694,0.96313,0.79657,0.59068,0.37052,0.88284,0.000683919,0.000683919,0.000683919
81,1985.49,0.66099,0.47434,0.94588,0.96669,0.8943,0.96138,0.79124,0.59287,0.37252,0.87705,0.000674488,0.000674488,0.000674488
82,2010.68,0.65532,0.48023,0.94651,0.9513,0.89873,0.9635,0.79957,0.57961,0.37379,0.87988,0.000665057,0.000665057,0.000665057
83,2035.6,0.65607,0.47849,0.94727,0.95188,0.88959,0.96413,0.80384,0.56069,0.37195,0.87975,0.000655625,0.000655625,0.000655625
84,2060.18,0.64992,0.4739,0.94282,0.96208,0.8947,0.96467,0.80222,0.57411,0.37536,0.87931,0.000646194,0.000646194,0.000646194
85,2085.49,0.64589,0.46048,0.93796,0.94802,0.89298,0.95984,0.78896,0.60077,0.38147,0.88569,0.000636762,0.000636762,0.000636762
86,2110.8,0.64796,0.46455,0.94403,0.97133,0.88749,0.96234,0.80469,0.58559,0.37772,0.88354,0.000627331,0.000627331,0.000627331
87,2135.45,0.64984,0.46772,0.9439,0.96525,0.89282,0.96491,0.8102,0.55971,0.37293,0.87358,0.0006179,0.0006179,0.0006179
88,2160.6,0.65548,0.46962,0.94723,0.93856,0.91199,0.96119,0.80404,0.58021,0.37286,0.87888,0.000608468,0.000608468,0.000608468
89,2185.32,0.64427,0.46101,0.94066,0.96396,0.88922,0.96214,0.80207,0.57221,0.37088,0.88039,0.000599037,0.000599037,0.000599037
90,2209.94,0.6512,0.4594,0.94599,0.96448,0.89049,0.96558,0.80928,0.56019,0.36932,0.87654,0.000589605,0.000589605,0.000589605
91,2234.53,0.63945,0.46354,0.93826,0.9579,0.9054,0.96574,0.79892,0.57428,0.3676,0.88294,0.000580174,0.000580174,0.000580174
92,2259.08,0.64181,0.46278,0.94026,0.95542,0.89563,0.96436,0.80953,0.5606,0.36532,0.87515,0.000570743,0.000570743,0.000570743
93,2283.86,0.63092,0.44393,0.93412,0.95353,0.90276,0.96012,0.80475,0.56762,0.36874,0.87385,0.000561311,0.000561311,0.000561311
94,2308.46,0.63549,0.45835,0.94348,0.95917,0.89668,0.96465,0.81469,0.5544,0.36863,0.87269,0.00055188,0.00055188,0.00055188
95,2334.06,0.64095,0.45184,0.94335,0.95678,0.89155,0.96561,0.80679,0.56524,0.3644,0.87435,0.000542448,0.000542448,0.000542448
96,2358.8,0.6173,0.44606,0.93258,0.95624,0.90281,0.96728,0.81229,0.56328,0.35961,0.87609,0.000533017,0.000533017,0.000533017
97,2383.41,0.61554,0.44549,0.93354,0.95141,0.90174,0.96314,0.81491,0.55999,0.36343,0.87497,0.000523586,0.000523586,0.000523586
98,2408.02,0.62314,0.44947,0.93766,0.95205,0.90724,0.96209,0.81214,0.55438,0.36137,0.87182,0.000514154,0.000514154,0.000514154
99,2432.45,0.62273,0.44393,0.93741,0.94264,0.91113,0.9655,0.81458,0.56043,0.35931,0.8715,0.000504723,0.000504723,0.000504723
100,2457.57,0.62306,0.44205,0.93666,0.95134,0.91367,0.9654,0.81108,0.5619,0.35915,0.87273,0.000495291,0.000495291,0.000495291
101,2482.42,0.60855,0.43828,0.92468,0.94867,0.91035,0.96892,0.81666,0.5484,0.34982,0.86528,0.00048586,0.00048586,0.00048586
102,2507.19,0.61481,0.43803,0.93165,0.95001,0.89543,0.96842,0.81854,0.55606,0.35404,0.86993,0.000476429,0.000476429,0.000476429
103,2531.35,0.61023,0.43347,0.93048,0.94741,0.90104,0.9637,0.81299,0.56624,0.3576,0.87067,0.000466997,0.000466997,0.000466997
104,2555.79,0.60293,0.43497,0.92726,0.93361,0.92026,0.96563,0.81722,0.55417,0.35715,0.87094,0.000457566,0.000457566,0.000457566
105,2580.8,0.60985,0.43415,0.93109,0.9538,0.89459,0.96529,0.81826,0.54052,0.35827,0.86807,0.000448134,0.000448134,0.000448134
106,2605.76,0.60112,0.42449,0.92376,0.95279,0.9084,0.96475,0.81745,0.54227,0.35087,0.8687,0.000438703,0.000438703,0.000438703
107,2630.31,0.60604,0.42939,0.933,0.95465,0.90487,0.96229,0.82062,0.53803,0.34941,0.86925,0.000429272,0.000429272,0.000429272
108,2655.55,0.60265,0.42308,0.92526,0.96559,0.89069,0.96498,0.81934,0.54215,0.3467,0.86957,0.00041984,0.00041984,0.00041984
109,2680.79,0.59687,0.42333,0.92572,0.95981,0.89054,0.96259,0.8168,0.54371,0.35123,0.86889,0.000410409,0.000410409,0.000410409
110,2705.98,0.60736,0.43052,0.92838,0.9602,0.90002,0.96451,0.81959,0.54222,0.34866,0.86789,0.000400977,0.000400977,0.000400977
111,2730.48,0.58878,0.41713,0.9217,0.95919,0.90067,0.96472,0.81938,0.54193,0.34816,0.86995,0.000391546,0.000391546,0.000391546
112,2755,0.59335,0.42527,0.92389,0.94926,0.90482,0.96058,0.81519,0.54328,0.35157,0.87133,0.000382115,0.000382115,0.000382115
113,2779.56,0.58667,0.42024,0.91865,0.94305,0.90616,0.95885,0.81406,0.5475,0.34648,0.86764,0.000372683,0.000372683,0.000372683
114,2804.87,0.58705,0.41193,0.91685,0.9658,0.89422,0.96007,0.81488,0.54992,0.34519,0.86779,0.000363252,0.000363252,0.000363252
115,2829.51,0.58308,0.41516,0.92253,0.96374,0.88983,0.96115,0.812,0.54863,0.34515,0.86817,0.00035382,0.00035382,0.00035382
116,2853.85,0.58195,0.40972,0.9186,0.96478,0.88758,0.95813,0.81608,0.54017,0.34258,0.865,0.000344389,0.000344389,0.000344389
117,2879.19,0.58325,0.41348,0.92094,0.9678,0.88576,0.96065,0.82045,0.5351,0.34354,0.86273,0.000334958,0.000334958,0.000334958
118,2903.97,0.58391,0.41282,0.9222,0.96052,0.89567,0.96104,0.81859,0.53786,0.34453,0.86428,0.000325526,0.000325526,0.000325526
119,2928.23,0.57814,0.40773,0.91418,0.95666,0.89729,0.96404,0.81988,0.53798,0.34523,0.86447,0.000316095,0.000316095,0.000316095
120,2953.07,0.57453,0.40586,0.91478,0.9625,0.89741,0.96286,0.82542,0.5366,0.34266,0.8649,0.000306663,0.000306663,0.000306663
