epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,3965.92,1.48029,1.05983,1.29765,0.75448,0.72056,0.76294,0.40588,1.88194,2.33473,1.77144,0.00104231,0.00104231,0.00104231
43,4053.46,1.42574,1.05582,1.34514,0.84254,0.84481,0.89182,0.44536,1.60896,1.66075,1.42907,0.00103288,0.00103288,0.00103288
44,4131.09,1.41323,1.04487,1.29265,0.81983,0.82396,0.85155,0.44793,2.42654,1.18585,2.64935,0.00102345,0.00102345,0.00102345
45,4208.02,1.46561,1.03584,1.25686,0.73374,0.71868,0.79816,0.37825,2.66275,1.04122,3.26715,0.00101402,0.00101402,0.00101402
46,4280.59,1.41357,1.04765,1.28338,0.68298,0.76064,0.7925,0.38536,2.11019,1.96158,2.18206,0.00100459,0.00100459,0.00100459
47,4381.46,1.42917,1.01985,1.30329,0.74072,0.78155,0.79418,0.39309,1.72878,2.4407,1.60592,0.000995156,0.000995156,0.000995156
48,4453.23,1.46674,1.03433,1.30666,0.74402,0.87879,0.87354,0.39985,1.76554,1.44087,1.40889,0.000985724,0.000985724,0.000985724
49,4538.13,1.38667,0.95433,1.27477,0.8859,0.81515,0.86575,0.40451,1.75993,0.99229,1.30709,0.000976293,0.000976293,0.000976293
50,4615.46,1.34608,0.95934,1.24024,0.92205,0.81359,0.86959,0.38071,1.6669,1.13842,1.29679,0.000966861,0.000966861,0.000966861
51,4698.18,1.36418,0.95022,1.2804,0.87765,0.80351,0.87902,0.34538,1.89984,1.52495,1.52327,0.00095743,0.00095743,0.00095743
52,4774.27,1.35802,0.927,1.2752,0.8515,0.79753,0.87667,0.36394,1.89351,1.52865,1.68566,0.000947999,0.000947999,0.000947999
53,6646.89,1.33965,0.96993,1.26381,0.77803,0.84031,0.86198,0.36303,1.77566,1.39855,1.3928,0.000938567,0.000938567,0.000938567
54,6844.78,1.47272,1.04908,1.30067,0.82031,0.80377,0.85104,0.39305,2.60956,0.91784,2.98616,0.000929136,0.000929136,0.000929136
55,6925.76,1.3666,0.95714,1.27331,0.81854,0.89046,0.88081,0.38905,2.61006,1.07387,3.04897,0.000919704,0.000919704,0.000919704
56,6999.78,1.38076,0.93097,1.25454,0.87993,0.84481,0.88433,0.41442,2.49334,0.88222,2.87803,0.000910273,0.000910273,0.000910273
57,8872.71,1.26579,0.9036,1.21677,0.87407,0.83123,0.87442,0.39518,1.42234,1.13252,1.21168,0.000900842,0.000900842,0.000900842
58,9376.04,1.31494,0.88267,1.24859,0.8585,0.77677,0.85584,0.40493,1.35311,1.0359,1.19333,0.00089141,0.00089141,0.00089141
59,9452.09,1.34063,0.91031,1.23204,0.79982,0.79064,0.85997,0.43503,2.22938,1.57238,2.56706,0.000881979,0.000881979,0.000881979
60,9525.41,1.28171,0.90564,1.2426,0.82082,0.85145,0.87745,0.4651,2.38146,0.8697,2.8433,0.000872547,0.000872547,0.000872547
61,9602.62,1.25479,0.84701,1.19162,0.87225,0.82164,0.88183,0.43647,1.89376,2.35173,2.09573,0.000863116,0.000863116,0.000863116
62,9967.46,1.22243,0.8753,1.18966,0.8859,0.76037,0.89865,0.44351,1.58238,2.05761,1.48704,0.000853685,0.000853685,0.000853685
63,10293,1.17872,0.83841,1.16146,0.84921,0.81312,0.85693,0.44373,1.40503,1.87941,1.33823,0.000844253,0.000844253,0.000844253
64,10874.2,1.24903,0.84219,1.19884,0.7422,0.83496,0.82872,0.44755,1.38592,1.57186,1.31563,0.000834822,0.000834822,0.000834822
65,11200.2,1.27175,0.85864,1.22257,0.8101,0.79784,0.84992,0.37336,1.91876,1.56083,2.08729,0.00082539,0.00082539,0.00082539
66,11269.2,1.19168,0.85736,1.20937,0.85673,0.77756,0.86488,0.39258,2.42751,1.04069,2.92227,0.000815959,0.000815959,0.000815959
