epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,963.902,0.7456,0.55374,0.98176,0.94971,0.89308,0.96455,0.76403,0.64791,0.42439,0.90523,0.00104231,0.00104231,0.00104231
43,986.22,0.74932,0.55511,0.98448,0.94209,0.86928,0.94895,0.72508,0.72943,0.50174,0.93435,0.00103288,0.00103288,0.00103288
44,1008.84,0.74437,0.54592,0.97917,0.93818,0.88848,0.95617,0.73248,0.72315,0.47272,0.93544,0.00102345,0.00102345,0.00102345
45,1031.26,0.73679,0.54568,0.97923,0.91351,0.68423,0.80842,0.60972,0.78275,0.82785,0.96934,0.00101402,0.00101402,0.00101402
46,1053.66,0.7416,0.55323,0.97967,0.95004,0.88865,0.95526,0.76204,0.64858,0.42565,0.911,0.00100459,0.00100459,0.00100459
47,1076.07,0.72859,0.53606,0.97378,0.93646,0.88408,0.95614,0.76308,0.6601,0.44618,0.90819,0.000995156,0.000995156,0.000995156
48,1098.66,0.72922,0.53628,0.97832,0.94427,0.88775,0.95584,0.77033,0.63267,0.4242,0.91097,0.000985724,0.000985724,0.000985724
49,1122.14,0.73413,0.53512,0.98049,0.96386,0.8718,0.96282,0.78022,0.63138,0.42423,0.89498,0.000976293,0.000976293,0.000976293
50,1144.83,0.71103,0.52075,0.96289,0.94585,0.88668,0.95877,0.77011,0.6188,0.42256,0.89842,0.000966861,0.000966861,0.000966861
51,1167.22,0.71602,0.52612,0.97178,0.95185,0.88613,0.95839,0.76966,0.66332,0.42922,0.90318,0.00095743,0.00095743,0.00095743
52,1190.97,0.71902,0.5163,0.96968,0.94441,0.85982,0.95078,0.77355,0.63907,0.44236,0.90187,0.000947999,0.000947999,0.000947999
53,1213.88,0.71795,0.52442,0.97153,0.9227,0.91167,0.96123,0.77554,0.62332,0.40913,0.89273,0.000938567,0.000938567,0.000938567
54,1236.74,0.72187,0.51501,0.96977,0.92888,0.90466,0.95588,0.76447,0.64583,0.41327,0.90755,0.000929136,0.000929136,0.000929136
55,1259.54,0.70776,0.51693,0.9696,0.95524,0.86622,0.95627,0.77681,0.63082,0.40819,0.89836,0.000919704,0.000919704,0.000919704
56,1282.38,0.70014,0.51044,0.9622,0.92999,0.89763,0.96102,0.76798,0.66709,0.42511,0.91271,0.000910273,0.000910273,0.000910273
57,1305.06,0.70426,0.51076,0.96245,0.94551,0.89993,0.96027,0.77516,0.63526,0.40392,0.90592,0.000900842,0.000900842,0.000900842
58,1328.38,0.69142,0.5048,0.96175,0.93746,0.89404,0.9613,0.75672,0.68865,0.42034,0.91939,0.00089141,0.00089141,0.00089141
59,1352.34,0.69741,0.51006,0.96272,0.9532,0.88455,0.96184,0.79749,0.59513,0.39683,0.88829,0.000881979,0.000881979,0.000881979
60,1375.96,0.69115,0.49843,0.96407,0.92883,0.88659,0.94948,0.71782,0.76751,0.45258,0.95595,0.000872547,0.000872547,0.000872547
61,1398.94,0.68701,0.49814,0.95724,0.94975,0.87397,0.95202,0.77703,0.60268,0.40695,0.89878,0.000863116,0.000863116,0.000863116
62,1421.99,0.68479,0.49516,0.96146,0.92992,0.90709,0.9595,0.78795,0.60462,0.39371,0.89588,0.000853685,0.000853685,0.000853685
63,1444.74,0.68425,0.49867,0.95434,0.93594,0.88235,0.95019,0.7762,0.59624,0.4127,0.89522,0.000844253,0.000844253,0.000844253
64,1468.15,0.66995,0.48594,0.95182,0.94444,0.89585,0.95007,0.78758,0.57662,0.38998,0.88531,0.000834822,0.000834822,0.000834822
65,1490.93,0.6784,0.49466,0.95445,0.94993,0.88374,0.95552,0.77478,0.62114,0.3958,0.8967,0.00082539,0.00082539,0.00082539
66,1513.14,0.67757,0.49099,0.95936,0.96324,0.87196,0.94632,0.78395,0.58908,0.40475,0.89504,0.000815959,0.000815959,0.000815959
67,1535.57,0.66099,0.47661,0.95464,0.9613,0.88616,0.9586,0.7803,0.63184,0.40006,0.90146,0.000806528,0.000806528,0.000806528
68,1557.99,0.67824,0.49647,0.95934,0.9637,0.8866,0.95963,0.79819,0.5832,0.39408,0.88715,0.000797096,0.000797096,0.000797096
69,1580.54,0.65509,0.47601,0.94688,0.9698,0.8526,0.94229,0.78249,0.57961,0.40594,0.8844,0.000787665,0.000787665,0.000787665
70,1602.79,0.65988,0.47399,0.95064,0.94988,0.8873,0.95344,0.78318,0.5873,0.38102,0.88573,0.000778233,0.000778233,0.000778233
71,1625.22,0.65825,0.46522,0.94994,0.93523,0.82419,0.91748,0.72521,0.65655,0.49751,0.91685,0.000768802,0.000768802,0.000768802
72,1647.71,0.66079,0.47454,0.94793,0.94638,0.89598,0.96083,0.78506,0.62038,0.39969,0.89948,0.000759371,0.000759371,0.000759371
73,1670.04,0.65547,0.47192,0.94859,0.96056,0.88244,0.95949,0.795,0.57563,0.37544,0.88189,0.000749939,0.000749939,0.000749939
74,1692.5,0.65251,0.47568,0.94763,0.95466,0.90551,0.95697,0.77456,0.62264,0.38037,0.89617,0.000740508,0.000740508,0.000740508
75,1715.63,0.65267,0.47267,0.95019,0.97249,0.8869,0.96395,0.79031,0.59218,0.37278,0.8855,0.000731076,0.000731076,0.000731076
76,1738.43,0.64765,0.46132,0.94459,0.94599,0.88914,0.95738,0.78545,0.59538,0.37561,0.89107,0.000721645,0.000721645,0.000721645
77,1761.12,0.64134,0.46388,0.94104,0.96159,0.89953,0.96254,0.79861,0.58643,0.37041,0.88089,0.000712214,0.000712214,0.000712214
78,1784.05,0.64502,0.46038,0.94482,0.95425,0.89079,0.96713,0.79469,0.58089,0.37158,0.889,0.000702782,0.000702782,0.000702782
79,1806.77,0.63957,0.45518,0.94523,0.95437,0.88886,0.96163,0.80846,0.55072,0.35875,0.87718,0.000693351,0.000693351,0.000693351
80,1829.57,0.6347,0.44947,0.93941,0.95062,0.88825,0.954,0.7916,0.5805,0.38319,0.88392,0.000683919,0.000683919,0.000683919
81,1852.21,0.63093,0.45334,0.94035,0.94483,0.88999,0.95294,0.79343,0.58575,0.3805,0.88686,0.000674488,0.000674488,0.000674488
82,1875.26,0.63376,0.45548,0.94272,0.95085,0.8997,0.96061,0.80698,0.54947,0.36546,0.87097,0.000665057,0.000665057,0.000665057
83,1898.22,0.63281,0.45837,0.9423,0.94838,0.90958,0.96301,0.80881,0.55955,0.36398,0.87738,0.000655625,0.000655625,0.000655625
84,1921,0.62068,0.44987,0.93543,0.96997,0.88213,0.9606,0.79718,0.58442,0.36772,0.88145,0.000646194,0.000646194,0.000646194
85,1943.47,0.62775,0.4379,0.93201,0.96554,0.88267,0.95638,0.80347,0.54245,0.36935,0.87737,0.000636762,0.000636762,0.000636762
86,1966.26,0.61999,0.43898,0.93558,0.95896,0.90429,0.96467,0.80847,0.56314,0.3592,0.88343,0.000627331,0.000627331,0.000627331
87,1988.58,0.62272,0.44085,0.93612,0.96764,0.88848,0.9606,0.81223,0.53512,0.35749,0.86987,0.0006179,0.0006179,0.0006179
88,2011.25,0.62948,0.44578,0.94075,0.9714,0.88185,0.96136,0.81572,0.54711,0.35601,0.87495,0.000608468,0.000608468,0.000608468
89,2033.51,0.61184,0.43844,0.93252,0.95299,0.89325,0.96085,0.80019,0.56849,0.3622,0.88376,0.000599037,0.000599037,0.000599037
90,2056.21,0.63243,0.44095,0.94215,0.9631,0.89182,0.95557,0.79673,0.55835,0.35939,0.88079,0.000589605,0.000589605,0.000589605
91,2078.37,0.6111,0.43787,0.93313,0.96039,0.90559,0.96614,0.80003,0.57457,0.36222,0.88472,0.000580174,0.000580174,0.000580174
92,2101.01,0.61238,0.44406,0.9325,0.97017,0.89253,0.96778,0.81771,0.5384,0.34703,0.87416,0.000570743,0.000570743,0.000570743
93,2123.92,0.60904,0.42316,0.93044,0.97501,0.8826,0.96071,0.80365,0.56681,0.35265,0.88145,0.000561311,0.000561311,0.000561311
